"ID","Prod","Quant","Val","Insp","UnitPrice"
"v1317","p2969",7643,73050,"ok",9.55776527541541
"v1317","p2970",8640,51090,"ok",5.91319444444444
"v1317","p2970",711,21995,"ok",30.9353023909986
"v3305","p2981",3595,141740,"ok",39.4269819193324
"v3079","p2981",401,57065,"ok",142.306733167082
"v432","p3007",192,8015,"ok",41.7447916666667
"v1226","p3007",406,9410,"ok",23.1773399014778
"v3592","p3007",507,24625,"ok",48.5700197238659
"v3079","p3007",390,14660,"ok",37.5897435897436
"v3079","p3007",121,10325,"ok",85.3305785123967
"v3342","p3033",1377,39885,"ok",28.9651416122004
"v5668","p3033",2000,61785,"ok",30.8925
"v286","p3033",9683,1090,"fraud",0.112568418878447
"v5720","p3033",1238,75815,"ok",61.2399030694669
"v1441","p3074",2486,29965,"ok",12.0534995977474
"v1467","p3074",3863,50395,"ok",13.0455604452498
"v431","p3081",318,11650,"ok",36.6352201257862
"v998","p3081",3860,9970,"ok",2.58290155440414
"v5086","p3086",2955,587520,"ok",198.822335025381
"v278","p3086",102,1155,"ok",11.3235294117647
"v3366","p3086",102,1095,"ok",10.7352941176471
"v3366","p3086",102,1100,"ok",10.7843137254902
"v3370","p3093",1013,85085,"ok",83.9930898321816
"v3387","p3117",110,84830,"fraud",771.181818181818
"v1995","p3129",6060,125645,"ok",20.733498349835
"v1183","p3130",406,15645,"ok",38.5344827586207
"v3384","p3131",126,9085,"ok",72.1031746031746
"v3303","p3131",1436,22760,"ok",15.849582172702
"v3075","p3131",141,29825,"ok",211.524822695035
"v656","p3132",3843,148330,"ok",38.5974499089253
"v3142","p3153",101,1170,"ok",11.5841584158416
"v17","p3156",1488,39035,"ok",26.2331989247312
"v1861","p3157",1100,1950,"fraud",1.77272727272727
"v1868","p3160",100,1170,"ok",11.7
"v1052","p3160",113,66070,"fraud",584.690265486726
"v1981","p3178",188,13020,"ok",69.2553191489362
"v2103","p3191",15576,3715,"fraud",0.238507960965588
"v5138","p3194",401,12710,"ok",31.6957605985037
"v2174","p3194",755,19975,"ok",26.4569536423841
"v416","p3194",129,13085,"ok",101.434108527132
"v1398","p3197",100,1190,"ok",11.9
"v3432","p3197",100,1145,"ok",11.45
"v3429","p3197",100,1135,"ok",11.35
"v4254","p3197",105,1080,"ok",10.2857142857143
"v2190","p3197",100,1055,"ok",10.55
"v3311","p3197",101,1175,"ok",11.6336633663366
"v2181","p3197",101,1115,"ok",11.039603960396
"v3432","p3197",101,1155,"ok",11.4356435643564
"v3311","p3197",100,1040,"ok",10.4
"v3426","p3199",110,1275,"ok",11.5909090909091
"v762","p3199",100,1140,"ok",11.4
"v4765","p3199",102,1290,"ok",12.6470588235294
"v923","p3199",101,1215,"ok",12.029702970297
"v4765","p3199",101,1175,"ok",11.6336633663366
"v4765","p3199",100,1140,"ok",11.4
"v1239","p3199",101,101300,"fraud",1002.9702970297
"v3438","p3199",102,1255,"ok",12.3039215686275
"v1297","p3199",102,1260,"ok",12.3529411764706
"v4223","p3202",322,23090,"ok",71.7080745341615
"v1453","p3202",222,14360,"ok",64.6846846846847
"v5520","p3202",221,24570,"ok",111.176470588235
"v3450","p3202",466,13120,"ok",28.1545064377682
"v2115","p3202",388,14450,"ok",37.2422680412371
"v3424","p3202",110,13915,"ok",126.5
"v2392","p3202",305,28175,"ok",92.3770491803279
"v1173","p3202",127,19955,"ok",157.125984251969
"v1989","p3216",103,1220,"ok",11.8446601941748
"v1259","p3216",238,1720,"ok",7.22689075630252
"v5955","p3218",3444544,125505,"fraud",0.0364358823693354
"v813","p3225",100,1020,"ok",10.2
"v1933","p3225",100,1110,"ok",11.1
"v777","p3225",100,1100,"ok",11
"v4020","p3225",102,1075,"ok",10.5392156862745
"v3478","p3225",147,61420,"ok",417.823129251701
"v640","p3225",101,1110,"ok",10.990099009901
"v5494","p3225",101,1110,"ok",10.990099009901
"v662","p3229",262,24365,"ok",92.9961832061069
"v596","p3229",216,19945,"ok",92.337962962963
"v1649","p3229",288,38560,"ok",133.888888888889
"v640","p3229",515,47430,"ok",92.0970873786408
"v538","p3229",409,20695,"ok",50.59902200489
"v2375","p3229",183,16490,"ok",90.1092896174863
"v621","p3229",336,35805,"ok",106.5625
"v1758","p3253",4780,81785,"ok",17.1098326359833
"v2441","p3257",1113,363975,"fraud",327.021563342318
"v5717","p3271",255,16610,"ok",65.1372549019608
"v2806","p3271",114,8050,"ok",70.6140350877193
"v766","p3271",201,6705,"ok",33.3582089552239
"v766","p3271",580,21780,"ok",37.551724137931
"v5717","p3271",122,8405,"ok",68.8934426229508
"v5717","p3271",111,7045,"ok",63.4684684684685
"v5717","p3271",127,17480,"ok",137.637795275591
"v5717","p3271",1016,10345,"ok",10.1820866141732
"v1900","p3271",294,8200,"ok",27.891156462585
"v980","p3271",110,8270,"ok",75.1818181818182
"v3270","p3273",542,29395,"ok",54.2343173431734
"v5596","p3273",286,31210,"ok",109.125874125874
"v432","p3273",212,68740,"ok",324.245283018868
"v3270","p3273",536,31725,"ok",59.1884328358209
"v2562","p3273",10322,117035,"ok",11.3384034101918
"v5596","p3273",138,30205,"ok",218.876811594203
"v4063","p3273",26600,2765,"fraud",0.103947368421053
"v4063","p3273",35486,236940,"ok",6.6769993800372
"v4445","p3297",6783,77660,"ok",11.4492112634527
"v3523","p3308",419,48590,"ok",115.966587112172
"v5531","p3308",176,44375,"ok",252.130681818182
"v4445","p3308",205,97480,"ok",475.512195121951
"v5065","p3308",131,32715,"ok",249.732824427481
"v707","p3309",100,1050,"ok",10.5
"v661","p3309",102,1100,"ok",10.7843137254902
"v593","p3309",100,1020,"ok",10.2
"v1981","p3309",100,1050,"ok",10.5
"v3086","p3318",1133,42490,"ok",37.5022065313327
"v3542","p3318",1898,36060,"ok",18.9989462592202
"v455","p3327",241,20435,"ok",84.7925311203319
"v455","p3327",600,75320,"ok",125.533333333333
"v522","p3327",183,10085,"ok",55.1092896174863
"v3547","p3327",472,20625,"ok",43.6970338983051
"v252","p3327",1333,87730,"ok",65.8139534883721
"v3548","p3327",220,9345,"ok",42.4772727272727
"v356","p3327",173,9985,"ok",57.7167630057803
"v1838","p3327",678,28025,"ok",41.334808259587
"v5799","p3327",1802,84070,"ok",46.65371809101
"v871","p3327",522,64225,"ok",123.036398467433
"v549","p3327",138,29650,"ok",214.855072463768
"v3396","p3328",9050,180980,"ok",19.9977900552486
"v3551","p3334",13877,86215,"ok",6.21279815522087
"v3076","p3334",1766,116300,"ok",65.8550396375991
"v902","p3336",10961,127470,"ok",11.6294133746921
"v3303","p3336",31597,91270,"ok",2.88856537013008
"v5952","p3336",2133,61445,"ok",28.806844819503
"v1093","p3336",377,58890,"ok",156.206896551724
"v5596","p3338",3694,92990,"ok",25.1732539252842
"v1226","p3338",100,1025,"ok",10.25
"v515","p3338",100,1080,"ok",10.8
"v1052","p3338",12000,150030,"ok",12.5025
"v3558","p3338",261,110675,"ok",424.04214559387
"v3549","p3338",101,1065,"ok",10.5445544554455
"v866","p3338",111,1010,"ok",9.0990990990991
"v549","p3338",100,1095,"ok",10.95
"v764","p3347",116,31720,"ok",273.448275862069
"v600","p3369",2826,57525,"ok",20.3556263269639
"v1340","p3369",4100,73300,"ok",17.8780487804878
"v3343","p3370",100,1090,"ok",10.9
"v819","p3372",1808,43620,"ok",24.1261061946903
"v1468","p3372",3577,129665,"ok",36.2496505451496
"v443","p3372",460,28400,"ok",61.7391304347826
"v3303","p3431",929,31940,"ok",34.3810548977395
"v3594","p3436",106,1155,"ok",10.8962264150943
"v2024","p3436",100,1010,"ok",10.1
"v54","p3474",148,704030,"fraud",4756.95945945946
"v464","p4364",684,21250,"ok",31.0672514619883
"v54","p3518",1005,24930,"ok",24.8059701492537
"v1315","p3518",1516,25355,"ok",16.7249340369393
"v718","p3518",233,1005,"fraud",4.31330472103004
"v1669","p3518",1444,18520,"ok",12.8254847645429
"v919","p3521",4418,43965,"ok",9.95133544590312
"v612","p3521",15400,14335,"ok",0.930844155844156
"v1127","p3524",180,8670,"ok",48.1666666666667
"v3630","p3526",255,35555,"ok",139.43137254902
"v260","p3614",2216,75110,"ok",33.89440433213
"v1357","p3638",1062,10340,"ok",9.73634651600753
"v3175","p3638",397,11850,"ok",29.8488664987406
"v701","p3649",256,23190,"ok",90.5859375
"v701","p3649",163,37585,"ok",230.58282208589
"v701","p3649",161,15015,"ok",93.2608695652174
"v661","p3649",1547,68285,"ok",44.1402714932127
"v3662","p3649",593,24640,"ok",41.5514333895447
"v701","p3649",225,22815,"ok",101.4
"v370","p3649",387,21915,"ok",56.6279069767442
"v1300","p3649",414,17465,"ok",42.1859903381643
"v3262","p3649",434,19530,"ok",45
"v955","p3656",10420,3045,"fraud",0.292226487523992
"v15","p3664",1681,112270,"ok",66.7876264128495
"v5065","p3664",831,89330,"ok",107.496991576414
"v767","p3673",108,5180,"ok",47.962962962963
"v701","p3673",101,4715,"ok",46.6831683168317
"v368","p3679",101,1025,"ok",10.1485148514851
"v650","p3705",106,43150,"fraud",407.075471698113
"v955","p3725",39985,594210,"ok",14.8608228085532
"v4520","p3735",126683,4642955,"fraud",36.6501819502222
"v3693","p3735",770,13430,"ok",17.4415584415584
"v3962","p3748",3460,42525,"ok",12.2904624277457
"v2894","p3748",6930,43180,"ok",6.23088023088023
"v2894","p3755",3131,131410,"ok",41.9706164164804
"v3962","p3755",1943,52360,"ok",26.9480185280494
"v3665","p3765",2121,71090,"ok",33.5172088637435
"v4533","p3772",70123,1370230,"ok",19.5403790482438
"v4533","p3772",28252,9155,"fraud",0.324047855019114
"v4533","p3772",4980,304685,"ok",61.1817269076305
"v1437","p3774",546,152945,"ok",280.119047619048
"v18","p3774",3777,97675,"ok",25.8604712734975
"v1437","p3774",29154,689925,"ok",23.6648487343075
"v431","p3774",2248,43115,"ok",19.1792704626335
"v661","p3774",10788,501035,"ok",46.4437337782722
"v18","p3774",2790,90415,"ok",32.4068100358423
"v10","p3774",7285,76725,"ok",10.531914893617
"v1458","p3774",7430,72600,"ok",9.77119784656797
"v2894","p3774",9462,153730,"ok",16.2470936377087
"v3712","p3774",1447,57895,"ok",40.0103662750518
"v2895","p3774",10377,125540,"ok",12.0979088368507
"v2894","p3774",8102,101350,"ok",12.5092569735868
"v18","p3774",2429,129685,"ok",53.3902840675175
"v3382","p3791",8433,53300,"ok",6.32040792126171
"v1041","p3792",100,1045,"ok",10.45
"v1041","p3792",100,1060,"ok",10.6
"v1353","p3803",148,1885,"ok",12.7364864864865
"v4823","p3822",213,24820,"ok",116.525821596244
"v4823","p3822",120,6680,"ok",55.6666666666667
"v1353","p3842",834,33290,"ok",39.916067146283
"v186","p3842",383,9100,"ok",23.7597911227154
"v1285","p3856",936,49750,"ok",53.1517094017094
"v556","p3856",162,21985,"ok",135.70987654321
"v936","p3856",1371,24670,"ok",17.9941648431802
"v458","p3856",157,32000,"ok",203.821656050955
"v277","p3893",110,36895,"ok",335.409090909091
"v878","p3893",150,22905,"ok",152.7
"v15","p3905",1736,152510,"ok",87.8513824884793
"v4605","p3918",412322,5480,"fraud",0.0132905835730327
"v477","p3920",101,1185,"ok",11.7326732673267
"v4396","p3922",100,1060,"ok",10.6
"v4539","p3922",4963,1905390,"ok",383.919000604473
"v4539","p3922",1012,216440,"ok",213.873517786561
"v431","p3928",100,1020,"ok",10.2
"v835","p3928",100,1135,"ok",11.35
"v252","p3930",380,17520,"ok",46.1052631578947
"v2958","p3955",783,1415,"fraud",1.80715197956577
"v2330","p3975",46942,677640,"ok",14.4356865919646
"v2330","p3975",34316,473770,"ok",13.8060962816179
"v45","p3992",177,1220,"ok",6.89265536723164
"v2912","p3992",103,1030,"ok",10
"v3791","p3992",4275,64580,"ok",15.106432748538
"v877","p3993",100,7575,"fraud",75.75
"v4827","p3994",106,1060,"ok",10
"v4834","p3994",138,1255,"ok",9.09420289855072
"v2330","p3994",125,1400,"ok",11.2
"v3800","p3994",205,1450,"ok",7.07317073170732
"v2874","p3995",200,1450,"ok",7.25
"v2330","p3995",441,1160,"ok",2.63038548752834
"v5627","p3995",146,1500,"ok",10.2739726027397
"v1712","p3995",107,1120,"ok",10.4672897196262
"v44","p3995",108,1120,"ok",10.3703703703704
"v131","p3995",117,1070,"ok",9.14529914529914
"v2540","p3995",377,1465,"ok",3.88594164456233
"v1018","p3995",138,1175,"ok",8.51449275362319
"v3797","p3995",113,1315,"ok",11.6371681415929
"v3780","p3995",111,1195,"ok",10.7657657657658
"v152","p3997",2235,29540,"ok",13.2170022371365
"v152","p3997",2330,27960,"ok",12
"v2900","p3997",13848,103175,"ok",7.45053437319469
"v618","p3997",16132,81730,"ok",5.06632779568559
"v618","p3997",1822,21620,"ok",11.8660812294182
"v412","p3997",1061,18280,"ok",17.2290292177191
"v3613","p3997",5561,62660,"ok",11.2677575975544
"v2840","p3997",3348,20900,"ok",6.24253285543608
"v5890","p4012",103,1120,"ok",10.873786407767
"v3817","p4012",101,1075,"ok",10.6435643564356
"v426","p4012",107,1070,"ok",10
"v393","p4013",254,26795,"ok",105.492125984252
"v1315","p4013",10326,143785,"ok",13.9245593647104
"v1118","p4013",101,1020,"ok",10.0990099009901
"v1315","p4018",3687,23055,"ok",6.25305126118796
"v4552","p4018",1210,20865,"ok",17.2438016528926
"v1359","p4020",102,1160,"ok",11.3725490196078
"v692","p4020",102,1055,"ok",10.343137254902
"v4826","p4029",493,52230,"ok",105.943204868154
"v3822","p4035",12800,224670,"ok",17.55234375
"v20","p4036",91988,24245,"ok",0.263566986998304
"v5024","p4036",5600,85085,"ok",15.19375
"v4098","p4043",142,46350,"fraud",326.408450704225
"v820","p4046",9459,79035,"ok",8.35553441167142
"v1731","p4062",17044,127630,"ok",7.48826566533678
"v1990","p4062",6860,134855,"ok",19.6581632653061
"v1913","p4062",361,116795,"ok",323.531855955679
"v5252","p4068",111,1025,"ok",9.23423423423423
"v4666","p4075",10419,15095,"ok",1.44879546981476
"v1947","p4088",133,1065,"ok",8.00751879699248
"v5058","p4088",101,1055,"ok",10.4455445544554
"v1971","p4088",101,1055,"ok",10.4455445544554
"v4104","p4088",102,1095,"ok",10.7352941176471
"v1971","p4089",172,9630,"ok",55.9883720930233
"v1971","p4089",147,5805,"ok",39.4897959183673
"v1470","p4089",916,62275,"ok",67.985807860262
"v1301","p4089",119,8510,"ok",71.5126050420168
"v1247","p4089",146,7155,"ok",49.0068493150685
"v1149","p4089",123,7135,"ok",58.0081300813008
"v1159","p4089",212,8175,"ok",38.561320754717
"v1276","p4089",249,10995,"ok",44.1566265060241
"v1081","p4089",223,12835,"ok",57.5560538116592
"v1241","p4089",181,7795,"ok",43.0662983425414
"v1301","p4089",133,8265,"ok",62.1428571428571
"v1247","p4089",237,31000,"ok",130.801687763713
"v1149","p4089",148,9335,"ok",63.0743243243243
"v1989","p4089",118,7460,"ok",63.2203389830508
"v1307","p4089",662,17890,"ok",27.02416918429
"v1159","p4089",199,13530,"ok",67.9899497487437
"v4749","p4089",299,8195,"ok",27.4080267558528
"v1156","p4089",223,9550,"ok",42.8251121076233
"v2298","p4089",145,8060,"ok",55.5862068965517
"v1243","p4089",145,8420,"ok",58.0689655172414
"v2155","p4089",137,5550,"ok",40.5109489051095
"v3846","p4089",198,9470,"ok",47.8282828282828
"v4755","p4089",222,5975,"ok",26.9144144144144
"v1085","p4089",105,5510,"ok",52.4761904761905
"v1039","p4092",101,2695,"ok",26.6831683168317
"v5934","p4093",100,1005,"ok",10.05
"v4222","p4094",2600,13240,"ok",5.09230769230769
"v1161","p4094",101,1045,"ok",10.3465346534653
"v787","p4094",101,1070,"ok",10.5940594059406
"v1974","p4094",103,1020,"ok",9.90291262135922
"v333","p4094",100,1030,"ok",10.3
"v3853","p4095",604,15320,"ok",25.364238410596
"v4561","p4096",651,14865,"ok",22.8341013824885
"v739","p4096",1955,43625,"ok",22.3145780051151
"v50","p20",280600,532005,"ok",1.89595509622238
"v50","p20",256308,434155,"ok",1.69388001935172
"v35","p26",39518,84840,"ok",2.14686978085936
"v50","p26",32050,72440,"ok",2.26021840873635
"v50","p26",32400,65855,"ok",2.03256172839506
"v4949","p32",392,1375,"ok",3.50765306122449
"v88","p32",1444,5545,"ok",3.84002770083102
"v35","p33",18373,51725,"ok",2.81527241060251
"v4948","p33",2877,1765,"fraud",0.613486270420577
"v63","p33",14940,42150,"ok",2.82128514056225
"v2636","p46",107,1020,"ok",9.53271028037383
"v35","p49",12690,12105,"ok",0.953900709219858
"v4948","p60",1668,1435,"fraud",0.86031175059952
"v4948","p63",6375,2730,"fraud",0.428235294117647
"v75","p71",442,1005,"fraud",2.2737556561086
"v4948","p73",2300,1605,"fraud",0.697826086956522
"v76","p73",146,1130,"ok",7.73972602739726
"v95","p92",8947,2600,"fraud",0.290600201184755
"v96","p109",17694,73310,"ok",4.14321238838024
"v96","p109",30401,90065,"ok",2.96256702082168
"v4965","p112",246,1515,"ok",6.15853658536585
"v85","p112",144,1325,"ok",9.20138888888889
"v96","p122",121,1155,"ok",9.54545454545454
"v96","p122",180,1420,"ok",7.88888888888889
"v101","p122",260,1130,"ok",4.34615384615385
"v112","p122",45653,4700,"fraud",0.102950518038245
"v3875","p122",123,1095,"ok",8.90243902439024
"v3874","p152",140,1075,"ok",7.67857142857143
"v3872","p152",12392,254495,"fraud",20.5370400258231
"v110","p154",3433,1035,"fraud",0.301485581124381
"v4961","p169",14194,19200,"ok",1.35268423277441
"v4576","p178",35792,107535,"ok",3.00444233348234
"v54","p178",33380,203595,"ok",6.09931096464949
"v4576","p178",37057,111300,"ok",3.00348112367434
"v54","p179",2020,17105,"ok",8.46782178217822
"v139","p179",4937,58360,"ok",11.8209438930525
"v176","p207",8500,1700,"fraud",0.2
"v169","p211",4544,149775,"fraud",32.9610475352113
"v174","p215",27071,46600,"ok",1.72139928336596
"v160","p215",22377,119580,"ok",5.34387987665907
"v161","p215",14294,58360,"ok",4.08283195746467
"v4979","p4535",105,25840,"ok",246.095238095238
"v180","p4535",307,36760,"ok",119.739413680782
"v160","p4535",357,45770,"ok",128.207282913165
"v194","p226",127,6715,"fraud",52.8740157480315
"v194","p226",142,13130,"fraud",92.4647887323944
"v5966","p228",113,9420,"fraud",83.3628318584071
"v54","p228",135277,109495,"ok",0.809413277940818
"v194","p228",103,1945,"fraud",18.8834951456311
"v45","p231",111,1010,"ok",9.0990990990991
"v45","p235",105,1015,"ok",9.66666666666667
"v45","p235",115,1025,"ok",8.91304347826087
"v4988","p237",44544,4425,"fraud",0.0993399784482759
"v5967","p238",115,1025,"ok",8.91304347826087
"v5967","p238",150,1050,"ok",7
"v5967","p238",105,1010,"ok",9.61904761904762
"v5967","p238",133,1030,"ok",7.74436090225564
"v80","p238",49480,11055,"fraud",0.223423605497171
"v283","p268",127,1240,"ok",9.76377952755906
"v5967","p289",240,1190,"ok",4.95833333333333
"v43","p289",360,1210,"ok",3.36111111111111
"v45","p289",116,1035,"ok",8.92241379310345
"v82","p289",392,1325,"ok",3.38010204081633
"v200","p289",54595,5345,"fraud",0.0979027383460024
"v210","p289",123,1030,"ok",8.3739837398374
"v226","p290",23212,21490,"ok",0.925814234016888
"v200","p290",7071,1045,"fraud",0.147786734549569
"v4584","p290",29797,33300,"ok",1.11756217068832
"v196","p290",24152,27385,"ok",1.13386054985094
"v4581","p290",15546,17865,"ok",1.14917020455423
"v5967","p293",112,1090,"ok",9.73214285714286
"v45","p293",120,1020,"ok",8.5
"v54","p293",51662,87585,"ok",1.695346676474
"v82","p293",152,1095,"ok",7.20394736842105
"v4586","p293",128,1050,"ok",8.203125
"v54","p294",23718,47290,"ok",1.99384433763386
"v228","p294",37544,50200,"ok",1.33709780524185
"v3876","p308",101,1015,"ok",10.049504950495
"v4997","p312",148,16400,"fraud",110.810810810811
"v242","p314",4555100,1110405,"ok",0.243771816206011
"v3901","p314",6041777,1299270,"ok",0.215047658991717
"v3901","p314",4211211,1374750,"ok",0.326450040142847
"v240","p315",342261,84100,"ok",0.245718910422163
"v216","p315",18050,48450,"fraud",2.68421052631579
"v4997","p317",105,2205,"fraud",21
"v3901","p318",51950,16075,"ok",0.309432146294514
"v216","p318",88394,28570,"ok",0.323211982713759
"v216","p318",47666,14710,"ok",0.308605714765241
"v4997","p319",116,5200,"fraud",44.8275862068966
"v216","p321",14711,4935,"ok",0.335463258785943
"v214","p322",23188,13710,"ok",0.591254096946697
"v4997","p4164",130,5875,"fraud",45.1923076923077
"v215","p334",5655,5055,"ok",0.893899204244032
"v155","p342",166,19585,"ok",117.981927710843
"v4961","p356",1725,3705,"ok",2.14782608695652
"v129","p365",95033,146450,"ok",1.5410436374733
"v4609","p367",3516,1660,"fraud",0.472127417519909
"v4961","p370",660,1175,"fraud",1.78030303030303
"v54","p370",15227,109265,"ok",7.17574046102318
"v289","p370",12091,97385,"ok",8.05433793730874
"v292","p390",28292,133260,"ok",4.71016541778595
